worker_bbox,author,author_id,img_name,weight,cluster,category,sam_conf,sam_bbox
[  0. 124. 340. 285.],feiyuhuang,19,000000332901.jpg,,,羊sheep,0.94716907,[  0. 121. 342. 289.]
[337.  96. 640. 264.],feiyuhuang,19,000000332901.jpg,,,羊sheep,0.9371064,[345. 112. 639. 274.]
[  0. 109. 346. 287.],guo,12,000000332901.jpg,,,羊sheep,0.9463441,[  0. 121. 342. 289.]
[350. 111. 640. 281.],guo,12,000000332901.jpg,,,羊sheep,0.97034395,[345. 112. 639. 288.]
[190.  33. 222. 108.],guo,12,000000332901.jpg,,,人person,0.9667785,[192.  38. 221. 105.]
[224.  47. 246. 103.],guo,12,000000332901.jpg,,,人person,0.79379994,[224.  50. 249. 103.]
[377.  52. 396.  99.],guo,12,000000332901.jpg,,,人person,0.91626775,[380.  62. 397.  97.]
[482.  58. 497.  89.],guo,12,000000332901.jpg,,,人person,0.73981935,[482.  65. 495.  90.]
[427.  58. 442.  94.],guo,12,000000332901.jpg,,,人person,0.9344892,[423.  68. 440.  93.]
[  0. 119. 349. 290.],zhijiachen,24,000000332901.jpg,,,羊sheep,0.9439319,[  0. 121. 342. 290.]
[352. 115. 640. 258.],zhijiachen,24,000000332901.jpg,,,羊sheep,0.9429921,[346. 112. 639. 268.]
[188.  36. 223. 107.],zhijiachen,24,000000332901.jpg,,,人person,0.9656178,[192.  38. 221. 105.]
[224.  56. 241. 106.],zhijiachen,24,000000332901.jpg,,,人person,0.9378217,[224.  60. 238. 103.]
[376.  58. 398. 100.],zhijiachen,24,000000332901.jpg,,,人person,0.9199595,[380.  62. 397.  97.]
[164.  74. 180.  92.],zhijiachen,24,000000332901.jpg,,,人person,0.88680446,[165.  73. 176.  93.]
[  2. 104. 345. 308.],peter,25,000000332901.jpg,,,羊sheep,0.96074855,[  0. 121. 342. 290.]
[348.  96. 640. 297.],peter,25,000000332901.jpg,,,羊sheep,0.9681784,[345. 112. 639. 291.]
[453. 172. 594. 341.],czhangcn,11,000000263966.jpg,,,羊sheep,0.97290486,[453. 177. 580. 330.]
[ 80. 320. 194. 424.],gujiale,8,000000263966.jpg,,,人person,0.96470666,[ 98. 333. 190. 423.]
[ 88. 326. 196. 424.],qwjone1,14,000000263966.jpg,,,人person,0.9597379,[ 98. 333. 190. 423.]
[449. 178. 581. 368.],qwjone1,14,000000263966.jpg,,,羊sheep,0.9706826,[453. 177. 580. 344.]
[455. 177. 584. 370.],yonghao,9,000000263966.jpg,,,羊sheep,0.9696213,[453. 177. 580. 344.]
[ 92. 333. 195. 423.],yonghao,9,000000263966.jpg,,,人person,0.95597136,[ 98. 333. 190. 423.]
[ 89. 330. 193. 424.],wuyang,15,000000263966.jpg,,,人person,0.9568258,[ 98. 333. 190. 423.]
[451. 173. 592. 374.],wuyang,15,000000263966.jpg,,,羊sheep,0.9698108,[453. 177. 580. 367.]
[ 76. 334. 191. 419.],kenan,17,000000263966.jpg,,,人person,0.9596707,[ 98. 333. 190. 423.]
[ 93. 333. 197. 424.],LR,18,000000263966.jpg,,,人person,0.95584625,[ 98. 333. 190. 423.]
[449. 170. 583. 375.],LR,18,000000263966.jpg,,,羊sheep,0.97014487,[453. 177. 580. 367.]
[203.  57. 410. 395.],feiyuhuang,19,000000263966.jpg,,,羊sheep,0.9812839,[204.  47. 404. 388.]
[ 90. 317. 191. 424.],guo,12,000000263966.jpg,,,人person,0.87395114,[ 98. 333. 190. 423.]
[452. 173. 589. 367.],guo,12,000000263966.jpg,,,羊sheep,0.9699597,[453. 177. 580. 344.]
[ 76. 318. 201. 424.],peter,25,000000263966.jpg,,,人person,0.94360447,[ 98. 333. 190. 423.]
[464. 175. 583. 372.],peter,25,000000263966.jpg,,,牛cow,0.96529496,[453. 177. 580. 344.]
[ 79. 324. 195. 424.],zhijiachen,24,000000263966.jpg,,,人person,0.96190006,[ 98. 333. 190. 423.]
[106. 238. 358. 592.],czhangcn,11,000000233567.jpg,,,羊sheep,0.99525714,[123. 241. 300. 617.]
[ 57. 212. 415. 481.],czhangcn,11,000000233567.jpg,,,羊sheep,0.8118131,[ 73. 175. 371. 465.]
[ 94.  92. 374. 211.],czhangcn,11,000000233567.jpg,,,羊sheep,0.7933394,[ 93.  92. 364. 232.]
[100.  39. 272. 130.],czhangcn,11,000000233567.jpg,,,羊sheep,0.8854799,[120.  53. 249. 150.]
[325.  51. 454. 190.],czhangcn,11,000000233567.jpg,,,羊sheep,0.9181701,[338.  64. 445. 156.]
[112. 238. 293. 617.],gujiale,8,000000233567.jpg,,,羊sheep,0.9919137,[123. 241. 300. 617.]
[ 63. 163. 384. 469.],gujiale,8,000000233567.jpg,,,羊sheep,0.979717,[ 72. 168. 372. 466.]
[ 89.  80. 369. 257.],gujiale,8,000000233567.jpg,,,羊sheep,0.978753,[ 92.  92. 365. 246.]
[455. 138. 480. 329.],gujiale,8,000000233567.jpg,,,羊sheep,0.95905226,[462. 145. 479. 319.]
[115. 239. 300. 628.],qwjone1,14,000000233567.jpg,,,羊sheep,0.9915834,[123. 241. 301. 617.]
[ 62. 167. 374. 454.],qwjone1,14,000000233567.jpg,,,羊sheep,0.9808107,[ 72. 168. 371. 466.]
[ 86.  85. 370. 357.],qwjone1,14,000000233567.jpg,,,羊sheep,0.95555854,[ 93.  91. 368. 351.]
[114.  50. 250. 151.],qwjone1,14,000000233567.jpg,,,羊sheep,0.9645579,[119.  53. 250. 152.]
[460. 147. 480. 320.],qwjone1,14,000000233567.jpg,,,羊sheep,0.96942997,[462. 145. 479. 319.]
[305.  61. 444. 160.],qwjone1,14,000000233567.jpg,,,羊sheep,0.9301361,[338.  64. 444. 154.]
[121. 242. 304. 619.],yonghao,9,000000233567.jpg,,,羊sheep,0.99095505,[123. 241. 301. 617.]
[ 64. 168. 380. 457.],yonghao,9,000000233567.jpg,,,羊sheep,0.97952175,[ 72. 168. 371. 466.]
[ 84.  90. 368. 255.],yonghao,9,000000233567.jpg,,,羊sheep,0.9788405,[ 93.  92. 365. 246.]
[118.  47. 260. 157.],yonghao,9,000000233567.jpg,,,羊sheep,0.9643931,[119.  53. 250. 152.]
[346.  47. 445. 159.],yonghao,9,000000233567.jpg,,,羊sheep,0.9334055,[339.  63. 444. 154.]
[461. 142. 480. 323.],yonghao,9,000000233567.jpg,,,羊sheep,0.9691517,[462. 145. 479. 319.]
[106. 236. 309. 618.],wuyang,15,000000233567.jpg,,,羊sheep,0.9928522,[123. 241. 301. 617.]
[ 53. 167. 375. 457.],wuyang,15,000000233567.jpg,,,羊sheep,0.9803279,[ 72. 168. 371. 466.]
[ 85.  91. 378. 365.],wuyang,15,000000233567.jpg,,,羊sheep,0.96987253,[ 93.  91. 368. 351.]
[114.  49. 253. 172.],wuyang,15,000000233567.jpg,,,羊sheep,0.9651922,[119.  52. 250. 152.]
[306.  53. 445. 160.],wuyang,15,000000233567.jpg,,,羊sheep,0.9297877,[338.  64. 444. 154.]
[463. 140. 480. 325.],wuyang,15,000000233567.jpg,,,羊sheep,0.9676093,[462. 145. 479. 319.]
[127. 241. 305. 618.],Wenshuo ZHANG,16,000000233567.jpg,,,羊sheep,0.99019605,[123. 241. 301. 617.]
[ 65. 167. 377. 442.],Wenshuo ZHANG,16,000000233567.jpg,,,羊sheep,0.93750566,[ 72. 168. 371. 464.]
[ 90.  84. 374. 248.],Wenshuo ZHANG,16,000000233567.jpg,,,羊sheep,0.9801446,[ 92.  92. 365. 246.]
[111.  44. 164.  91.],Wenshuo ZHANG,16,000000233567.jpg,,,羊sheep,0.73185515,[119.  52. 160.  92.]
[461. 135. 480. 325.],Wenshuo ZHANG,16,000000233567.jpg,,,羊sheep,0.9692674,[462. 145. 479. 319.]
[122. 238. 305. 619.],kenan,17,000000233567.jpg,,,羊sheep,0.9911401,[123. 241. 301. 617.]
[119.  48. 254. 156.],kenan,17,000000233567.jpg,,,羊sheep,0.96464777,[119.  53. 250. 152.]
[ 85.  92. 366. 250.],kenan,17,000000233567.jpg,,,羊sheep,0.980296,[ 92.  92. 365. 246.]
[ 60. 168. 381. 454.],kenan,17,000000233567.jpg,,,羊sheep,0.9795412,[ 72. 168. 371. 466.]
[118. 240. 304. 623.],LR,18,000000233567.jpg,,,羊sheep,0.9912207,[123. 241. 301. 617.]
[ 69. 165. 380. 454.],LR,18,000000233567.jpg,,,羊sheep,0.97841024,[ 72. 168. 371. 466.]
[ 87.  90. 374. 368.],LR,18,000000233567.jpg,,,羊sheep,0.97216356,[ 93.  91. 368. 351.]
[111.  50. 252. 159.],LR,18,000000233567.jpg,,,羊sheep,0.965555,[119.  52. 250. 152.]
[458. 140. 478. 324.],LR,18,000000233567.jpg,,,羊sheep,0.9682051,[462. 145. 479. 319.]
[108. 248. 302. 621.],feiyuhuang,19,000000233567.jpg,,,狗dog,0.9913763,[123. 241. 301. 617.]
[ 68. 165. 368. 456.],feiyuhuang,19,000000233567.jpg,,,羊sheep,0.9819155,[ 72. 168. 371. 466.]
[ 92.  91. 365. 252.],feiyuhuang,19,000000233567.jpg,,,羊sheep,0.9814894,[ 92.  92. 365. 246.]
[117.  50. 251. 154.],feiyuhuang,19,000000233567.jpg,,,羊sheep,0.9643912,[119.  53. 250. 152.]
[461. 139. 480. 327.],feiyuhuang,19,000000233567.jpg,,,羊sheep,0.9691817,[462. 145. 479. 319.]
[379.  36. 443. 166.],feiyuhuang,19,000000233567.jpg,,,羊sheep,0.8952098,[384.  63. 445. 156.]
[118. 237. 301. 625.],guo,12,000000233567.jpg,,,羊sheep,0.99151695,[123. 241. 301. 617.]
[ 66.  85. 369. 460.],guo,12,000000233567.jpg,,,羊sheep,0.96776146,[ 72.  94. 372. 466.]
[444. 140. 480. 334.],guo,12,000000233567.jpg,,,羊sheep,0.910941,[446. 145. 479. 319.]
[119. 237. 302. 620.],zhijiachen,24,000000233567.jpg,,,羊sheep,0.991417,[123. 241. 301. 617.]
[ 66. 166. 375. 469.],zhijiachen,24,000000233567.jpg,,,羊sheep,0.97926855,[ 72. 168. 371. 466.]
[ 87.  87. 373. 368.],zhijiachen,24,000000233567.jpg,,,羊sheep,0.96977943,[ 93.  91. 368. 351.]
[115.  29. 255. 156.],zhijiachen,24,000000233567.jpg,,,羊sheep,0.96391946,[119.  53. 250. 152.]
[298.  58. 443. 169.],zhijiachen,24,000000233567.jpg,,,羊sheep,0.9228395,[338.  64. 444. 155.]
[455. 142. 480. 333.],zhijiachen,24,000000233567.jpg,,,羊sheep,0.95563686,[462. 145. 479. 319.]
[114. 241. 299. 625.],peter,25,000000233567.jpg,,,羊sheep,0.9914903,[123. 241. 301. 617.]
[ 28. 176. 360. 465.],peter,25,000000233567.jpg,,,羊sheep,0.98320484,[ 72. 168. 371. 466.]
[ 86.  78. 383. 341.],peter,25,000000233567.jpg,,,羊sheep,0.9303546,[ 93.  92. 368. 351.]
[100.  37. 300. 169.],peter,25,000000233567.jpg,,,羊sheep,0.9507198,[119.  52. 250. 152.]
[316.  47. 480. 175.],peter,25,000000233567.jpg,,,羊sheep,0.93725,[338.  63. 479. 155.]
[452. 139. 480. 339.],peter,25,000000233567.jpg,,,羊sheep,0.9242732,[462. 145. 479. 319.]
[  0.   4. 261. 324.],czhangcn,11,000000375278.jpg,,,猫cat,0.46946836,[  2.  37. 220. 345.]
[280. 243. 333. 425.],czhangcn,11,000000375278.jpg,,,人person,0.9526041,[281. 240. 332. 429.]
[259. 115. 333. 227.],czhangcn,11,000000375278.jpg,,,人person,0.93487483,[257. 110. 332. 231.]
[  0.  43. 198. 207.],gujiale,8,000000375278.jpg,,,人person,0.9831238,[  0.  45. 192. 203.]
[  2.  35. 223. 356.],gujiale,8,000000375278.jpg,,,狗dog,0.97833836,[  1.  36. 221. 347.]
[  0.  47. 193. 216.],qwjone1,14,000000375278.jpg,,,人person,0.98572904,[  0.  45. 192. 203.]
[258. 139. 333. 232.],qwjone1,14,000000375278.jpg,,,人person,0.9493925,[257. 135. 332. 236.]
[285. 241. 333. 390.],qwjone1,14,000000375278.jpg,,,人person,0.9696075,[281. 240. 332. 386.]
[  0.  33. 223. 355.],qwjone1,14,000000375278.jpg,,,猫cat,0.9778068,[  1.  36. 221. 347.]
[  0.  31. 224. 353.],yonghao,9,000000375278.jpg,,,狗dog,0.9774157,[  1.  36. 221. 347.]
[  0.  44. 196. 209.],yonghao,9,000000375278.jpg,,,人person,0.9834356,[  0.  45. 192. 203.]
[256. 138. 333. 231.],yonghao,9,000000375278.jpg,,,人person,0.94907796,[257. 135. 332. 236.]
[285. 242. 333. 407.],yonghao,9,000000375278.jpg,,,人person,0.95773184,[282. 240. 332. 387.]
[  0.  32. 228. 354.],wuyang,15,000000375278.jpg,,,猫cat,0.9776599,[  1.  36. 221. 347.]
[  0.  42. 196. 208.],wuyang,15,000000375278.jpg,,,人person,0.9813967,[  0.  45. 192. 203.]
[  1.  45. 193. 207.],Wenshuo ZHANG,16,000000375278.jpg,,,人person,0.9826247,[  0.  45. 192. 203.]
[  0.  38. 222. 351.],Wenshuo ZHANG,16,000000375278.jpg,,,猫cat,0.9782472,[  1.  36. 221. 347.]
[  0.  28. 220. 360.],kenan,17,000000375278.jpg,,,狗dog,0.9789585,[  1.  36. 221. 347.]
[  0.  44. 199. 202.],kenan,17,000000375278.jpg,,,人person,0.98091954,[  0.  46. 192. 203.]
[  1.  29. 229. 351.],LR,18,000000375278.jpg,,,猫cat,0.9780623,[  1.  36. 221. 347.]
[  0.  43. 196. 210.],LR,18,000000375278.jpg,,,人person,0.9827156,[  0.  45. 192. 203.]
[268. 237. 333. 415.],LR,18,000000375278.jpg,,,人person,0.924708,[263. 231. 332. 429.]
[251. 130. 333. 227.],LR,18,000000375278.jpg,,,人person,0.9454772,[257. 135. 332. 231.]
[  0.  35. 222. 348.],feiyuhuang,19,000000375278.jpg,,,猫cat,0.97828126,[  1.  36. 221. 347.]
[  0.  49. 210. 197.],guo,12,000000375278.jpg,,,人person,0.98048973,[  0.  46. 192. 203.]
[  0.  35. 233. 337.],guo,12,000000375278.jpg,,,狗dog,0.9770011,[  0.  36. 221. 347.]
[276. 241. 333. 400.],zhijiachen,24,000000375278.jpg,,,人person,0.96404386,[281. 239. 332. 387.]
[253. 134. 333. 223.],zhijiachen,24,000000375278.jpg,,,人person,0.9455428,[257. 135. 332. 231.]
[  0.  43. 195. 212.],zhijiachen,24,000000375278.jpg,,,人person,0.98191994,[  0.  45. 192. 203.]
[  0.  32. 226. 346.],zhijiachen,24,000000375278.jpg,,,猫cat,0.97759974,[  1.  36. 221. 347.]
[  2.  29. 196. 210.],peter,25,000000375278.jpg,,,人person,0.9718557,[  0.  45. 192. 203.]
[  0.  39. 218. 381.],peter,25,000000375278.jpg,,,狗dog,0.97851354,[  0.  36. 221. 347.]
[209. 126. 578. 358.],czhangcn,11,000000401991.jpg,,,狗dog,0.98249215,[193. 132. 576. 351.]
[ 19.  37. 223. 144.],czhangcn,11,000000401991.jpg,,,猫cat,0.9872661,[ 28.  38. 215. 145.]
[ 22.  36. 220. 150.],gujiale,8,000000401991.jpg,,,猫cat,0.9865763,[ 28.  38. 215. 145.]
[189. 129. 586. 357.],gujiale,8,000000401991.jpg,,,狗dog,0.9909299,[193. 132. 576. 351.]
[197. 139. 577. 357.],qwjone1,14,000000401991.jpg,,,狗dog,0.9877047,[193. 132. 576. 351.]
[ 19.  38. 218. 144.],qwjone1,14,000000401991.jpg,,,狗dog,0.9857286,[ 28.  38. 215. 145.]
[192. 130. 582. 354.],yonghao,9,000000401991.jpg,,,狗dog,0.99002844,[193. 132. 576. 351.]
[ 27.  38. 222. 146.],yonghao,9,000000401991.jpg,,,猫cat,0.98486555,[ 28.  38. 215. 145.]
[ 24.  35. 219. 135.],wuyang,15,000000401991.jpg,,,狗dog,0.9853922,[ 28.  38. 215. 145.]
[187. 129. 577. 370.],wuyang,15,000000401991.jpg,,,狗dog,0.99013865,[193. 132. 576. 351.]
[189. 136. 578. 347.],Wenshuo ZHANG,16,000000401991.jpg,,,狗dog,0.98800075,[193. 132. 576. 351.]
[ 25.  32. 219. 145.],Wenshuo ZHANG,16,000000401991.jpg,,,狗dog,0.9875654,[ 28.  38. 215. 145.]
[184. 131. 577. 354.],kenan,17,000000401991.jpg,,,狗dog,0.9898568,[193. 132. 576. 351.]
[ 28.  35. 217. 145.],kenan,17,000000401991.jpg,,,狗dog,0.9843949,[ 28.  38. 215. 145.]
[ 23.  35. 221. 143.],LR,18,000000401991.jpg,,,猫cat,0.98649645,[ 28.  38. 215. 145.]
[188. 128. 585. 364.],LR,18,000000401991.jpg,,,狗dog,0.99016625,[193. 132. 576. 351.]
[189. 124. 577. 358.],feiyuhuang,19,000000401991.jpg,,,狗dog,0.9916571,[193. 132. 576. 351.]
[ 15.  36. 220. 146.],feiyuhuang,19,000000401991.jpg,,,狗dog,0.9894858,[ 28.  38. 215. 145.]
[ 31.  37. 218. 140.],guo,12,000000401991.jpg,,,狗dog,0.9828012,[ 28.  38. 215. 145.]
[193. 131. 574. 360.],guo,12,000000401991.jpg,,,狗dog,0.98921674,[193. 132. 576. 351.]
[190. 128. 582. 356.],zhijiachen,24,000000401991.jpg,,,狗dog,0.9907594,[193. 132. 576. 351.]
[ 25.  37. 222. 148.],zhijiachen,24,000000401991.jpg,,,猫cat,0.9857675,[ 28.  38. 215. 145.]
[203. 132. 577. 358.],peter,25,000000401991.jpg,,,狗dog,0.98830557,[193. 132. 576. 351.]
[ 26.  41. 225. 143.],peter,25,000000401991.jpg,,,狗dog,0.9842588,[ 28.  38. 215. 145.]
[ 56. 315. 133. 365.],czhangcn,11,000000129756.jpg,,,狗dog,0.9419645,[ 62. 326. 121. 357.]
[237. 210. 324. 358.],czhangcn,11,000000129756.jpg,,,人person,0.97863877,[248. 217. 307. 354.]
[398. 327. 442. 367.],czhangcn,11,000000129756.jpg,,,狗dog,0.9416822,[399. 339. 433. 364.]
[350. 369. 393. 450.],czhangcn,11,000000129756.jpg,,,羊sheep,0.9273794,[354. 383. 399. 457.]
[393. 373. 440. 448.],czhangcn,11,000000129756.jpg,,,羊sheep,0.8713074,[395. 376. 438. 454.]
[442. 363. 476. 456.],czhangcn,11,000000129756.jpg,,,羊sheep,0.8713966,[435. 371. 480. 467.]
[475. 367. 518. 455.],czhangcn,11,000000129756.jpg,,,羊sheep,0.92463994,[481. 380. 518. 463.]
[506. 385. 553. 453.],czhangcn,11,000000129756.jpg,,,羊sheep,0.9371931,[511. 393. 552. 462.]
[544. 398. 607. 459.],czhangcn,11,000000129756.jpg,,,羊sheep,0.9596144,[552. 401. 595. 464.]
[109. 413. 294. 480.],czhangcn,11,000000129756.jpg,,,人person,0.97751236,[120. 426. 252. 479.]
[394. 333. 438. 368.],gujiale,8,000000129756.jpg,,,狗dog,0.9432844,[399. 339. 433. 364.]
[250. 216. 312. 357.],gujiale,8,000000129756.jpg,,,羊sheep,0.9806269,[248. 217. 307. 354.]
[348. 369. 599. 468.],gujiale,8,000000129756.jpg,,,羊sheep,0.6651628,[354. 371. 593. 466.]
[ 60. 321. 127. 364.],yonghao,9,000000129756.jpg,,,狗dog,0.9466009,[ 62. 326. 121. 357.]
[396. 336. 440. 368.],yonghao,9,000000129756.jpg,,,狗dog,0.9432217,[399. 339. 433. 364.]
[240. 211. 313. 360.],yonghao,9,000000129756.jpg,,,人person,0.98303497,[248. 217. 307. 354.]
[118. 428. 266. 480.],yonghao,9,000000129756.jpg,,,人person,0.978188,[120. 426. 252. 479.]
[354. 376. 409. 457.],yonghao,9,000000129756.jpg,,,羊sheep,0.9364247,[354. 376. 402. 457.]
[397. 375. 455. 457.],yonghao,9,000000129756.jpg,,,羊sheep,0.9435912,[395. 376. 452. 455.]
[433. 372. 482. 459.],yonghao,9,000000129756.jpg,,,羊sheep,0.93751687,[434. 371. 480. 467.]
[477. 378. 518. 460.],yonghao,9,000000129756.jpg,,,羊sheep,0.9202787,[481. 381. 518. 463.]
[510. 392. 553. 467.],yonghao,9,000000129756.jpg,,,羊sheep,0.9409069,[511. 394. 552. 463.]
[552. 398. 595. 468.],yonghao,9,000000129756.jpg,,,羊sheep,0.96360695,[552. 401. 595. 470.]
[240. 217. 310. 355.],wuyang,15,000000129756.jpg,,,人person,0.9875427,[248. 217. 307. 354.]
[ 62. 322. 125. 361.],wuyang,15,000000129756.jpg,,,狗dog,0.9486687,[ 62. 326. 121. 357.]
[396. 339. 438. 367.],wuyang,15,000000129756.jpg,,,狗dog,0.94452894,[399. 339. 433. 364.]
[110. 425. 264. 480.],wuyang,15,000000129756.jpg,,,人person,0.97818565,[120. 426. 252. 479.]
[355. 373. 408. 458.],wuyang,15,000000129756.jpg,,,羊sheep,0.9372928,[354. 374. 402. 457.]
[552. 397. 599. 470.],wuyang,15,000000129756.jpg,,,羊sheep,0.9636382,[552. 401. 595. 470.]
[508. 382. 554. 464.],wuyang,15,000000129756.jpg,,,羊sheep,0.94237006,[511. 393. 552. 463.]
[482. 372. 522. 467.],wuyang,15,000000129756.jpg,,,羊sheep,0.92742205,[481. 381. 518. 463.]
[432. 365. 487. 461.],wuyang,15,000000129756.jpg,,,羊sheep,0.94316673,[434. 371. 481. 467.]
[394. 356. 458. 461.],wuyang,15,000000129756.jpg,,,羊sheep,0.945266,[395. 373. 452. 455.]
[350. 371. 406. 451.],Wenshuo ZHANG,16,000000129756.jpg,,,羊sheep,0.9351983,[354. 374. 402. 457.]
[554. 393. 600. 458.],Wenshuo ZHANG,16,000000129756.jpg,,,羊sheep,0.95695436,[552. 401. 595. 460.]
[510. 384. 557. 458.],Wenshuo ZHANG,16,000000129756.jpg,,,羊sheep,0.94113034,[511. 393. 552. 463.]
[481. 372. 518. 461.],Wenshuo ZHANG,16,000000129756.jpg,,,羊sheep,0.9281221,[481. 381. 518. 463.]
[439. 367. 485. 450.],Wenshuo ZHANG,16,000000129756.jpg,,,羊sheep,0.88552874,[434. 371. 481. 467.]
[393. 368. 456. 436.],Wenshuo ZHANG,16,000000129756.jpg,,,羊sheep,0.8891597,[395. 375. 452. 451.]
[247. 208. 311. 358.],Wenshuo ZHANG,16,000000129756.jpg,,,人person,0.9796863,[248. 217. 307. 354.]
[ 62. 319. 123. 360.],Wenshuo ZHANG,16,000000129756.jpg,,,狗dog,0.9465928,[ 62. 326. 121. 357.]
[ 59. 323. 121. 359.],qwjone1,14,000000129756.jpg,,,狗dog,0.94739836,[ 62. 326. 121. 357.]
[240. 218. 309. 355.],qwjone1,14,000000129756.jpg,,,人person,0.9882381,[248. 217. 307. 354.]
[398. 338. 437. 366.],qwjone1,14,000000129756.jpg,,,狗dog,0.94606936,[399. 339. 433. 364.]
[356. 373. 410. 457.],qwjone1,14,000000129756.jpg,,,羊sheep,0.9381372,[354. 374. 402. 457.]
[433. 371. 489. 471.],qwjone1,14,000000129756.jpg,,,羊sheep,0.9394475,[434. 371. 481. 467.]
[511. 393. 552. 471.],qwjone1,14,000000129756.jpg,,,羊sheep,0.94026124,[511. 394. 552. 463.]
[555. 398. 594. 468.],qwjone1,14,000000129756.jpg,,,羊sheep,0.9599304,[552. 401. 595. 470.]
[394. 374. 456. 458.],qwjone1,14,000000129756.jpg,,,羊sheep,0.94242346,[395. 376. 452. 455.]
[480. 375. 511. 464.],qwjone1,14,000000129756.jpg,,,羊sheep,0.9091745,[481. 381. 518. 464.]
[112. 425. 255. 480.],qwjone1,14,000000129756.jpg,,,人person,0.9784386,[120. 426. 252. 479.]
[240. 213. 309. 357.],kenan,17,000000129756.jpg,,,人person,0.9813169,[248. 217. 307. 354.]
[ 59. 325. 125. 358.],kenan,17,000000129756.jpg,,,狗dog,0.94835395,[ 62. 326. 121. 357.]
[400. 339. 437. 367.],kenan,17,000000129756.jpg,,,狗dog,0.944985,[399. 339. 433. 364.]
[354. 368. 407. 459.],kenan,17,000000129756.jpg,,,羊sheep,0.93917644,[354. 374. 403. 457.]
[552. 399. 596. 462.],kenan,17,000000129756.jpg,,,羊sheep,0.95969754,[552. 401. 595. 470.]
[510. 394. 554. 450.],kenan,17,000000129756.jpg,,,羊sheep,0.9321569,[511. 394. 552. 460.]
[485. 379. 512. 460.],kenan,17,000000129756.jpg,,,羊sheep,0.9033041,[481. 382. 518. 463.]
[433. 370. 485. 461.],kenan,17,000000129756.jpg,,,羊sheep,0.9432142,[434. 371. 481. 467.]
[396. 378. 434. 402.],kenan,17,000000129756.jpg,,,人person,0.8193095,[395. 376. 422. 400.]
[105. 422. 255. 480.],kenan,17,000000129756.jpg,,,人person,0.97835016,[120. 426. 252. 479.]
[249. 218. 310. 359.],LR,18,000000129756.jpg,,,人person,0.9840934,[248. 217. 307. 354.]
[ 58. 321. 131. 359.],LR,18,000000129756.jpg,,,狗dog,0.94601274,[ 62. 326. 121. 357.]
[400. 338. 443. 364.],LR,18,000000129756.jpg,,,狗dog,0.9436923,[399. 339. 433. 364.]
[114. 423. 258. 479.],LR,18,000000129756.jpg,,,人person,0.9784628,[120. 426. 252. 479.]
[350. 373. 410. 460.],LR,18,000000129756.jpg,,,羊sheep,0.9398819,[354. 374. 403. 457.]
[394. 370. 460. 456.],LR,18,000000129756.jpg,,,羊sheep,0.94074786,[395. 376. 452. 455.]
[432. 369. 490. 470.],LR,18,000000129756.jpg,,,羊sheep,0.94192475,[434. 371. 481. 467.]
[479. 374. 520. 471.],LR,18,000000129756.jpg,,,羊sheep,0.9270314,[481. 381. 518. 464.]
[511. 387. 553. 471.],LR,18,000000129756.jpg,,,羊sheep,0.9406904,[512. 393. 552. 463.]
[551. 400. 594. 472.],LR,18,000000129756.jpg,,,羊sheep,0.9618807,[552. 401. 595. 470.]
[243. 209. 310. 357.],feiyuhuang,19,000000129756.jpg,,,人person,0.9835468,[248. 217. 307. 354.]
[ 62. 318. 125. 360.],feiyuhuang,19,000000129756.jpg,,,狗dog,0.946295,[ 62. 326. 121. 357.]
[397. 336. 436. 365.],feiyuhuang,19,000000129756.jpg,,,狗dog,0.94667757,[399. 339. 433. 364.]
[355. 369. 406. 457.],feiyuhuang,19,000000129756.jpg,,,羊sheep,0.93696535,[354. 374. 403. 457.]
[399. 373. 450. 460.],feiyuhuang,19,000000129756.jpg,,,羊sheep,0.93857133,[395. 376. 452. 455.]
[444. 368. 485. 462.],feiyuhuang,19,000000129756.jpg,,,羊sheep,0.89787275,[435. 371. 481. 467.]
[475. 379. 527. 463.],feiyuhuang,19,000000129756.jpg,,,羊sheep,0.9222488,[481. 381. 518. 463.]
[512. 389. 557. 470.],feiyuhuang,19,000000129756.jpg,,,羊sheep,0.9401716,[512. 394. 552. 463.]
[555. 398. 596. 473.],feiyuhuang,19,000000129756.jpg,,,羊sheep,0.95950216,[552. 401. 595. 470.]
[353. 368. 595. 464.],guo,12,000000129756.jpg,,,羊sheep,0.6713699,[354. 371. 593. 466.]
[ 56. 319. 129. 364.],guo,12,000000129756.jpg,,,狗dog,0.94467765,[ 62. 326. 121. 357.]
[392. 336. 451. 364.],guo,12,000000129756.jpg,,,狗dog,0.9406524,[399. 339. 433. 364.]
[243. 213. 310. 360.],guo,12,000000129756.jpg,,,人person,0.98578453,[248. 217. 307. 354.]
[239. 216. 312. 361.],zhijiachen,24,000000129756.jpg,,,人person,0.98311436,[248. 217. 307. 354.]
[ 55. 322. 128. 362.],zhijiachen,24,000000129756.jpg,,,狗dog,0.94591403,[ 62. 326. 121. 357.]
[396. 332. 437. 369.],zhijiachen,24,000000129756.jpg,,,狗dog,0.9427307,[399. 339. 433. 364.]
[117. 420. 267. 480.],zhijiachen,24,000000129756.jpg,,,人person,0.97836447,[120. 426. 252. 479.]
[348. 359. 410. 460.],zhijiachen,24,000000129756.jpg,,,羊sheep,0.9421015,[354. 374. 403. 457.]
